' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 17/11(Nov)/2022 09:41:49
' Scan Freq (Hz): 250
' Log Time (sec): 120; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
0.8960,44882.4041654977,224,-0.44,-0.29,-0.59,-0.52,-0.17,-0.86,0.0,5.4,-0.8,-2
0.9000,44882.404165544,225,-0.34,-0.24,-0.54,-0.52,-0.17,-0.84,0.9,5.8,-0.3,-1
0.9040,44882.4041655903,226,-0.39,-0.10,-0.59,-0.53,-0.16,-0.85,1.4,5.8,-0.5,-1
0.9080,44882.4041656366,227,-0.39,-0.24,-0.49,-0.53,-0.17,-0.86,1.2,5.2,-0.5,-1
0.9120,44882.4041656829,228,-0.39,-0.20,-0.63,-0.52,-0.16,-0.90,1.6,4.2,-0.9,-2
0.9160,44882.4041657292,229,-0.44,-0.20,-0.63,-0.52,-0.14,-0.87,0.8,7.0,-0.4,-2
0.9200,44882.4041657755,230,-0.44,-0.15,-0.59,-0.53,-0.16,-0.84,0.5,4.6,1.5,-1
0.9240,44882.4041658218,231,-0.34,-0.20,-0.54,-0.52,-0.16,-0.83,1.2,0.6,0.2,-1
0.9280,44882.4041658681,232,-0.44,-0.20,-0.59,-0.53,-0.14,-0.85,1.4,-1.1,-0.9,-1
0.9320,44882.4041659143,233,-0.49,-0.20,-0.49,-0.53,-0.14,-0.86,0.5,-2.5,-1.1,-2
0.9360,44882.4041659606,234,-0.39,-0.10,-0.63,-0.53,-0.14,-0.84,-0.4,-2.7,-0.4,-1
0.9400,44882.4041660069,235,-0.34,-0.20,-0.59,-0.52,-0.13,-0.84,-0.8,-3.4,-2.1,-1
0.9440,44882.4041660532,236,-0.44,-0.15,-0.59,-0.53,-0.13,-0.84,-0.8,-2.6,-1.4,-1
0.9480,44882.4041660995,237,-0.34,-0.15,-0.54,-0.52,-0.14,-0.82,-0.4,-2.0,-2.0,-2
0.9520,44882.4041661458,238,-0.34,-0.20,-0.59,-0.51,-0.14,-0.83,0.1,-1.5,-2.6,-1
0.9560,44882.4041661921,239,-0.49,-0.15,-0.54,-0.51,-0.15,-0.85,0.7,-1.0,-2.8,-1
0.9600,44882.4041662384,240,-0.39,-0.15,-0.59,-0.51,-0.16,-0.84,1.1,-1.0,-2.6,-1
0.9640,44882.4041662847,241,-0.49,-0.20,-0.59,-0.51,-0.16,-0.84,0.8,-0.1,-2.5,-1
0.9680,44882.404166331,242,-0.44,-0.15,-0.54,-0.51,-0.17,-0.85,1.6,0.6,-2.3,-1
0.9720,44882.4041663773,243,-0.39,-0.24,-0.59,-0.52,-0.16,-0.84,1.6,1.1,-2.0,-1
0.9760,44882.4041664236,244,-0.44,-0.20,-0.49,-0.51,-0.16,-0.83,1.7,2.4,-1.8,-1
0.9800,44882.4041664699,245,-0.34,-0.24,-0.49,-0.51,-0.18,-0.84,2.3,2.8,-1.7,-1
0.9840,44882.4041665162,246,-0.44,-0.20,-0.49,-0.51,-0.19,-0.84,1.9,1.1,-0.9,-1
0.9880,44882.4041665625,247,-0.39,-0.24,-0.54,-0.51,-0.18,-0.84,1.4,0.8,-1.1,-1
0.9920,44882.4041666088,248,-0.34,-0.15,-0.44,-0.50,-0.18,-0.83,2.1,0.2,-0.2,-1
0.9960,44882.4041666551,249,-0.44,-0.20,-0.44,-0.51,-0.18,-0.84,2.4,0.1,0.4,-1
1.0000,44882.4041667014,250,-0.34,-0.24,-0.49,-0.50,-0.18,-0.85,2.3,0.6,0.4,-1
1.0040,44882.4041667477,251,-0.29,-0.20,-0.54,-0.51,-0.17,-0.85,2.4,0.8,0.9,-1
1.0080,44882.404166794,252,-0.29,-0.24,-0.59,-0.51,-0.17,-0.84,1.5,0.9,0.6,-1
1.0120,44882.4041668403,253,-0.39,-0.24,-0.54,-0.52,-0.17,-0.85,2.1,0.3,1.2,-2
1.0160,44882.4041668866,254,-0.29,-0.20,-0.59,-0.51,-0.17,-0.85,0.8,0.2,1.7,-1
1.0200,44882.4041669329,255,-0.39,-0.24,-0.49,-0.51,-0.17,-0.86,0.8,-0.7,1.5,-1
1.0240,44882.4041669792,256,-0.34,-0.15,-0.63,-0.51,-0.16,-0.87,0.2,-0.6,1.6,-1
1.0280,44882.4041670255,257,-0.39,-0.15,-0.49,-0.51,-0.15,-0.87,0.0,0.3,1.7,-1
1.0320,44882.4041670718,258,-0.44,-0.24,-0.59,-0.52,-0.15,-0.87,-0.4,1.0,0.8,-1
1.0360,44882.4041671181,259,-0.34,-0.20,-0.63,-0.53,-0.14,-0.85,0.6,0.7,1.6,-1
1.0400,44882.4041671644,260,-0.44,-0.20,-0.59,-0.52,-0.15,-0.86,0.9,1.3,1.1,-1
1.0440,44882.4041672106,261,-0.39,-0.15,-0.59,-0.52,-0.15,-0.85,1.2,0.4,0.1,-1
1.0480,44882.4041672569,262,-0.44,-0.15,-0.63,-0.51,-0.15,-0.86,0.5,-0.4,-0.7,-1
1.0520,44882.4041673032,263,-0.39,-0.10,-0.59,-0.51,-0.17,-0.86,0.4,-1.0,-0.5,-1
1.0560,44882.4041673495,264,-0.44,-0.24,-0.59,-0.52,-0.17,-0.85,0.1,-1.3,-1.2,-1
1.0600,44882.4041673958,265,-0.39,-0.29,-0.54,-0.51,-0.17,-0.85,-0.2,-1.8,-0.7,-1
1.0640,44882.4041674421,266,-0.39,-0.24,-0.49,-0.51,-0.17,-0.87,0.1,-2.4,-0.6,-1
1.0680,44882.4041674884,267,-0.39,-0.10,-0.63,-0.51,-0.17,-0.85,-0.1,-1.9,0.5,-1
1.0720,44882.4041675347,268,-0.49,-0.24,-0.63,-0.51,-0.16,-0.86,0.3,-1.3,0.6,-1
1.0760,44882.404167581,269,-0.39,-0.20,-0.63,-0.51,-0.16,-0.86,0.6,-1.2,0.8,-1
1.0800,44882.4041676273,270,-0.39,-0.15,-0.54,-0.51,-0.16,-0.86,1.2,-0.2,1.6,-1
1.0840,44882.4041676736,271,-0.44,-0.20,-0.59,-0.51,-0.16,-0.85,1.3,0.3,2.1,-1
1.0880,44882.4041677199,272,-0.49,-0.20,-0.49,-0.51,-0.15,-0.84,1.5,0.3,3.1,-1
1.0920,44882.4041677662,273,-0.44,-0.24,-0.49,-0.50,-0.16,-0.85,1.5,0.9,2.6,-1
1.0960,44882.4041678125,274,-0.39,-0.24,-0.54,-0.51,-0.16,-0.85,2.3,0.9,1.6,-1
1.1000,44882.4041678588,275,-0.39,-0.24,-0.59,-0.51,-0.16,-0.85,3.3,0.8,2.5,-1
1.1040,44882.4041679051,276,-0.49,-0.20,-0.59,-0.51,-0.18,-0.86,2.5,0.6,2.5,-1
1.1080,44882.4041679514,277,-0.44,-0.15,-0.63,-0.51,-0.16,-0.86,2.9,-0.4,1.0,-1
1.1120,44882.4041679977,278,-0.39,-0.15,-0.59,-0.52,-0.16,-0.87,2.9,-0.2,1.1,-1
1.1160,44882.404168044,279,-0.39,-0.20,-0.49,-0.51,-0.15,-0.87,1.6,-0.5,1.4,-1
1.1200,44882.4041680903,280,-0.39,-0.24,-0.59,-0.52,-0.14,-0.87,1.4,-0.9,0.7,-1
1.1240,44882.4041681366,281,-0.44,-0.15,-0.59,-0.53,-0.13,-0.87,1.6,-0.4,0.9,-1
1.1280,44882.4041681829,282,-0.34,-0.20,-0.54,-0.54,-0.14,-0.88,2.1,0.3,0.8,-1
1.1320,44882.4041682292,283,-0.44,-0.15,-0.54,-0.53,-0.13,-0.86,1.6,0.9,0.4,-1
1.1360,44882.4041682755,284,-0.49,-0.20,-0.59,-0.54,-0.14,-0.88,1.4,-0.2,-0.2,-1
1.1400,44882.4041683218,285,-0.44,-0.20,-0.54,-0.53,-0.15,-0.87,0.9,-1.4,0.4,-1
1.1440,44882.4041683681,286,-0.29,-0.15,-0.49,-0.52,-0.16,-0.86,0.8,-2.3,0.4,-1
1.1480,44882.4041684144,287,-0.34,-0.15,-0.59,-0.52,-0.15,-0.86,0.9,-1.9,0.0,-1
1.1520,44882.4041684606,288,-0.39,-0.24,-0.59,-0.52,-0.16,-0.85,0.5,-2.8,-0.7,-1
1.1560,44882.4041685069,289,-0.39,-0.15,-0.54,-0.52,-0.16,-0.85,0.2,-3.3,-1.5,-1
1.1600,44882.4041685532,290,-0.34,-0.20,-0.54,-0.52,-0.16,-0.86,-0.3,-2.9,-1.5,-1
1.1640,44882.4041685995,291,-0.34,-0.15,-0.63,-0.51,-0.16,-0.85,-0.1,-3.2,-1.5,-1
1.1680,44882.4041686458,292,-0.34,-0.20,-0.49,-0.51,-0.15,-0.84,0.9,-2.7,-1.3,-1
1.1720,44882.4041686921,293,-0.29,-0.24,-0.54,-0.52,-0.16,-0.85,2.0,-3.6,-0.9,-1
1.1760,44882.4041687384,294,-0.44,-0.29,-0.49,-0.52,-0.16,-0.85,2.2,-3.5,-1.4,-1
1.1800,44882.4041687847,295,-0.39,-0.15,-0.54,-0.50,-0.16,-0.84,2.4,-3.1,0.6,-1
1.1840,44882.404168831,296,-0.34,-0.15,-0.49,-0.51,-0.16,-0.84,2.7,-1.9,-0.1,-1
1.1880,44882.4041688773,297,-0.44,-0.24,-0.54,-0.51,-0.16,-0.83,1.9,-1.0,0.6,-1
1.1920,44882.4041689236,298,-0.39,-0.20,-0.59,-0.51,-0.15,-0.83,2.4,-1.5,0.8,-1
1.1960,44882.4041689699,299,-0.39,-0.15,-0.49,-0.51,-0.15,-0.83,2.3,-2.0,0.2,-1
1.2000,44882.4041690162,300,-0.39,-0.20,-0.63,-0.52,-0.15,-0.83,1.9,-1.5,1.2,-1
1.2040,44882.4041690625,301,-0.44,-0.24,-0.54,-0.51,-0.14,-0.83,0.9,-1.3,0.9,-1
1.2080,44882.4041691088,302,-0.39,-0.15,-0.54,-0.52,-0.13,-0.83,0.5,-0.3,0.5,-1
1.2120,44882.4041691551,303,-0.39,-0.15,-0.49,-0.52,-0.13,-0.83,0.6,0.5,1.2,-1
1.2160,44882.4041692014,304,-0.39,-0.20,-0.54,-0.53,-0.13,-0.83,0.7,0.3,0.6,-1
1.2200,44882.4041692477,305,-0.39,-0.10,-0.54,-0.53,-0.13,-0.84,0.8,-0.1,0.0,-1
1.2240,44882.404169294,306,-0.39,-0.15,-0.54,-0.53,-0.14,-0.85,1.2,-1.2,-0.7,-1
1.2280,44882.4041693403,307,-0.44,-0.20,-0.54,-0.53,-0.13,-0.84,1.1,-1.1,-1.4,-1
1.2320,44882.4041693866,308,-0.44,-0.15,-0.68,-0.52,-0.15,-0.85,1.1,-1.2,-1.5,-1
1.2360,44882.4041694329,309,-0.44,-0.20,-0.44,-0.53,-0.15,-0.85,0.4,-1.2,-2.0,-1
1.2400,44882.4041694792,310,-0.39,-0.24,-0.59,-0.51,-0.15,-0.86,0.5,0.4,-2.2,-1
1.2440,44882.4041695255,311,-0.39,-0.29,-0.54,-0.51,-0.15,-0.86,1.0,0.7,-2.2,-1
1.2480,44882.4041695718,312,-0.44,-0.15,-0.59,-0.52,-0.17,-0.88,0.7,0.8,-2.3,-1
1.2520,44882.4041696181,313,-0.44,-0.24,-0.44,-0.51,-0.16,-0.87,0.3,1.0,-2.2,-1
1.2560,44882.4041696643,314,-0.39,-0.24,-0.59,-0.51,-0.17,-0.87,1.1,1.1,-1.6,-1
1.2600,44882.4041697106,315,-0.29,-0.15,-0.49,-0.51,-0.17,-0.86,1.8,0.4,-1.1,-1
1.2640,44882.4041697569,316,-0.44,-0.20,-0.54,-0.51,-0.17,-0.86,2.4,0.7,-1.4,-1
1.2680,44882.4041698032,317,-0.34,-0.20,-0.68,-0.52,-0.17,-0.88,3.0,-0.2,-1.0,-1
1.2720,44882.4041698495,318,-0.44,-0.24,-0.63,-0.52,-0.17,-0.89,2.3,-1.1,-0.8,-1
1.2760,44882.4041698958,319,-0.34,-0.20,-0.63,-0.52,-0.17,-0.87,1.9,-0.6,-0.5,-1
1.2800,44882.4041699421,320,-0.39,-0.20,-0.73,-0.52,-0.16,-0.88,2.1,-0.7,-0.5,-1
1.2840,44882.4041699884,321,-0.34,-0.20,-0.63,-0.51,-0.16,-0.87,2.5,-1.0,-0.7,-1
1.2880,44882.4041700347,322,-0.24,-0.15,-0.54,-0.52,-0.17,-0.87,3.1,-1.7,-0.9,-1
1.2920,44882.404170081,323,-0.39,-0.20,-0.63,-0.50,-0.17,-0.87,3.3,-1.0,-1.4,-1
1.2960,44882.4041701273,324,-0.34,-0.20,-0.63,-0.51,-0.17,-0.88,2.1,-1.2,-1.1,-1
1.3000,44882.4041701736,325,-0.34,-0.20,-0.59,-0.51,-0.18,-0.88,1.7,-1.3,-1.7,-1
1.3040,44882.4041702199,326,-0.39,-0.15,-0.63,-0.50,-0.17,-0.88,1.8,-2.2,-1.5,-1
1.3080,44882.4041702662,327,-0.34,-0.24,-0.68,-0.50,-0.17,-0.88,1.8,-1.4,-1.3,-1
1.3120,44882.4041703125,328,-0.44,-0.20,-0.59,-0.51,-0.17,-0.86,1.2,-1.8,-0.7,-1
1.3160,44882.4041703588,329,-0.44,-0.29,-0.59,-0.52,-0.17,-0.86,0.6,-1.8,-0.3,-1
1.3200,44882.4041704051,330,-0.44,-0.20,-0.68,-0.51,-0.17,-0.87,0.8,-1.9,0.2,-1
1.3240,44882.4041704514,331,-0.49,-0.24,-0.44,-0.51,-0.18,-0.87,0.2,-2.2,0.6,-1
1.3280,44882.4041704977,332,-0.39,-0.15,-0.63,-0.53,-0.17,-0.88,0.5,-1.4,0.4,-1
1.3320,44882.404170544,333,-0.44,-0.20,-0.68,-0.52,-0.17,-0.87,-0.5,-1.8,0.7,-1
1.3360,44882.4041705903,334,-0.39,-0.20,-0.63,-0.52,-0.17,-0.86,-0.7,-1.7,0.8,-1
1.3400,44882.4041706366,335,-0.39,-0.24,-0.54,-0.51,-0.17,-0.85,0.2,-1.6,0.5,-1
1.3440,44882.4041706829,336,-0.29,-0.20,-0.59,-0.50,-0.17,-0.85,0.9,-1.7,0.2,-1
1.3480,44882.4041707292,337,-0.39,-0.20,-0.59,-0.50,-0.16,-0.86,1.1,-2.1,-0.2,-1
1.3520,44882.4041707755,338,-0.29,-0.20,-0.54,-0.51,-0.17,-0.85,1.6,-2.1,-0.4,-1
1.3560,44882.4041708218,339,-0.49,-0.20,-0.63,-0.50,-0.16,-0.84,1.9,-1.7,-0.6,-1
1.3600,44882.4041708681,340,-0.39,-0.24,-0.54,-0.51,-0.16,-0.84,1.7,-0.1,-0.1,-1
1.3640,44882.4041709143,341,-0.34,-0.20,-0.49,-0.51,-0.16,-0.83,1.7,-0.5,0.2,-1
1.3680,44882.4041709606,342,-0.39,-0.29,-0.59,-0.52,-0.15,-0.83,2.9,-0.6,-0.5,-1
1.3720,44882.4041710069,343,-0.39,-0.15,-0.59,-0.51,-0.15,-0.82,2.2,0.0,1.0,-1
1.3760,44882.4041710532,344,-0.39,-0.20,-0.49,-0.52,-0.15,-0.82,1.7,-0.6,0.3,-1
1.3800,44882.4041710995,345,-0.39,-0.15,-0.54,-0.52,-0.15,-0.83,2.4,-0.5,0.6,-1
1.3840,44882.4041711458,346,-0.29,-0.15,-0.59,-0.51,-0.14,-0.82,2.1,-1.7,0.9,-1
1.3880,44882.4041711921,347,-0.44,-0.20,-0.49,-0.52,-0.15,-0.84,2.2,-0.6,0.0,-1
1.3920,44882.4041712384,348,-0.44,-0.20,-0.54,-0.51,-0.15,-0.84,2.4,-0.7,-0.1,-1
1.3960,44882.4041712847,349,-0.44,-0.20,-0.54,-0.50,-0.15,-0.85,1.8,-0.6,-0.1,-1
1.4000,44882.404171331,350,-0.39,-0.20,-0.54,-0.52,-0.15,-0.84,3.0,-0.9,-1.0,-1
1.4040,44882.4041713773,351,-0.39,-0.20,-0.54,-0.51,-0.15,-0.85,3.0,0.3,-0.9,-1
1.4080,44882.4041714236,352,-0.39,-0.20,-0.49,-0.51,-0.15,-0.85,3.3,0.5,-1.3,-1
1.4120,44882.4041714699,353,-0.54,-0.24,-0.59,-0.52,-0.15,-0.86,4.1,0.7,-1.8,-1
1.4160,44882.4041715162,354,-0.39,-0.15,-0.49,-0.53,-0.15,-0.87,3.8,0.2,-2.4,-1
1.4200,44882.4041715625,355,-0.39,-0.15,-0.59,-0.52,-0.16,-0.89,3.3,-0.5,-2.5,-1
1.4240,44882.4041716088,356,-0.39,-0.20,-0.68,-0.52,-0.16,-0.89,3.4,-0.3,-2.1,-1
1.4280,44882.4041716551,357,-0.39,-0.20,-0.54,-0.52,-0.16,-0.90,2.3,-0.2,-1.5,-1
1.4320,44882.4041717014,358,-0.39,-0.15,-0.68,-0.52,-0.16,-0.90,2.2,-0.1,-1.4,-1
1.4360,44882.4041717477,359,-0.39,-0.15,-0.59,-0.53,-0.17,-0.89,1.7,-0.1,-1.1,-1
1.4400,44882.404171794,360,-0.34,-0.24,-0.59,-0.53,-0.17,-0.89,1.5,-0.1,-0.2,-1
1.4440,44882.4041718403,361,-0.39,-0.20,-0.54,-0.53,-0.16,-0.88,0.9,-0.8,-1.0,-1
1.4480,44882.4041718866,362,-0.39,-0.15,-0.59,-0.53,-0.16,-0.89,0.7,-1.1,-0.1,-1
1.4520,44882.4041719329,363,-0.34,-0.15,-0.63,-0.52,-0.17,-0.88,1.1,-1.7,0.3,-1
1.4560,44882.4041719792,364,-0.39,-0.15,-0.54,-0.52,-0.16,-0.89,1.0,-1.9,0.3,-1
1.4600,44882.4041720255,365,-0.44,-0.24,-0.59,-0.52,-0.17,-0.89,0.5,-1.9,0.6,-1
1.4640,44882.4041720718,366,-0.39,-0.20,-0.63,-0.51,-0.18,-0.89,0.7,-2.4,0.0,-1
1.4680,44882.4041721181,367,-0.44,-0.24,-0.59,-0.52,-0.17,-0.89,0.8,-2.2,0.5,-1
1.4720,44882.4041721644,368,-0.44,-0.24,-0.63,-0.52,-0.16,-0.88,0.3,-2.1,1.1,-1
1.4760,44882.4041722106,369,-0.34,-0.15,-0.68,-0.51,-0.17,-0.87,1.1,-1.8,1.5,-1
1.4800,44882.4041722569,370,-0.39,-0.20,-0.63,-0.52,-0.16,-0.86,1.0,-1.1,1.1,-1
1.4840,44882.4041723032,371,-0.44,-0.20,-0.68,-0.52,-0.15,-0.86,1.3,-0.9,0.8,-1
1.4880,44882.4041723495,372,-0.44,-0.24,-0.59,-0.52,-0.15,-0.87,0.9,-1.0,1.0,-1
1.4920,44882.4041723958,373,-0.34,-0.10,-0.63,-0.53,-0.16,-0.87,0.4,-0.8,1.7,-1
1.4960,44882.4041724421,374,-0.39,-0.20,-0.59,-0.52,-0.15,-0.86,0.2,-1.9,1.5,-1
1.5000,44882.4041724884,375,-0.39,-0.20,-0.54,-0.50,-0.14,-0.85,0.2,-1.9,1.0,-1
1.5040,44882.4041725347,376,-0.39,-0.20,-0.54,-0.52,-0.15,-0.87,0.0,-2.3,0.5,-1
1.5080,44882.404172581,377,-0.49,-0.20,-0.54,-0.52,-0.15,-0.86,-0.4,-2.3,1.4,-1
1.5120,44882.4041726273,378,-0.29,-0.20,-0.44,-0.52,-0.15,-0.86,-1.2,-2.3,0.9,-1
1.5160,44882.4041726736,379,-0.44,-0.15,-0.54,-0.53,-0.14,-0.85,-0.2,-1.6,0.6,-1
1.5200,44882.4041727199,380,-0.44,-0.24,-0.54,-0.51,-0.15,-0.86,0.1,-1.5,0.5,-1
1.5240,44882.4041727662,381,-0.34,-0.15,-0.59,-0.53,-0.16,-0.86,-0.6,-1.7,-0.1,-1
1.5280,44882.4041728125,382,-0.39,-0.24,-0.49,-0.52,-0.15,-0.86,0.4,-2.1,-0.4,-1
1.5320,44882.4041728588,383,-0.39,-0.20,-0.54,-0.52,-0.16,-0.86,0.0,-1.5,-0.6,-1
1.5360,44882.4041729051,384,-0.39,-0.10,-0.63,-0.51,-0.16,-0.86,0.4,-1.9,-0.4,-1
1.5400,44882.4041729514,385,-0.44,-0.15,-0.59,-0.52,-0.09,-0.85,-0.9,3.0,0.0,-1
1.5440,44882.4041729977,386,-0.39,-0.24,-0.63,-0.51,-0.21,-0.86,1.5,3.2,1.1,-1
1.5480,44882.404173044,387,-0.34,-0.20,-0.68,-0.51,-0.19,-0.87,2.0,-0.4,0.4,-1
1.5520,44882.4041730903,388,-0.34,-0.15,-0.59,-0.50,-0.16,-0.86,1.9,1.5,0.0,-1
1.5560,44882.4041731366,389,-0.39,-0.29,-0.54,-0.50,-0.17,-0.86,3.1,2.5,0.2,-1
1.5600,44882.4041731829,390,-0.39,-0.15,-0.63,-0.51,-0.16,-0.86,2.2,4.9,2.5,-1
1.5640,44882.4041732292,391,-0.34,-0.20,-0.63,-0.50,-0.21,-0.87,2.3,4.0,4.7,-1
1.5680,44882.4041732755,392,-0.34,-0.29,-0.59,-0.48,-0.23,-0.86,2.4,0.8,2.9,-1
1.5720,44882.4041733218,393,-0.34,-0.20,-0.54,-0.49,-0.20,-0.86,1.7,-0.6,1.6,-1
1.5760,44882.4041733681,394,-0.39,-0.20,-0.63,-0.49,-0.19,-0.87,1.8,0.3,2.9,-1
1.5800,44882.4041734143,395,-0.34,-0.20,-0.68,-0.50,-0.21,-0.86,1.5,-0.4,3.6,-1
1.5840,44882.4041734606,396,-0.34,-0.20,-0.63,-0.49,-0.21,-0.87,0.9,-2.5,5.6,-1
1.5880,44882.4041735069,397,-0.29,-0.24,-0.63,-0.48,-0.21,-0.86,0.9,-2.4,6.1,-1
1.5920,44882.4041735532,398,-0.39,-0.24,-0.63,-0.50,-0.19,-0.86,1.0,-2.5,5.3,-1
1.5960,44882.4041735995,399,-0.39,-0.20,-0.49,-0.48,-0.19,-0.86,0.9,-1.6,5.5,-1
1.6000,44882.4041736458,400,-0.29,-0.20,-0.59,-0.49,-0.19,-0.84,2.4,-1.6,6.8,-1
1.6040,44882.4041736921,401,-0.34,-0.24,-0.63,-0.48,-0.20,-0.84,4.4,-1.8,6.4,-1
1.6080,44882.4041737384,402,-0.39,-0.20,-0.59,-0.48,-0.19,-0.85,4.5,-2.1,6.2,-1
1.6120,44882.4041737847,403,-0.29,-0.24,-0.49,-0.48,-0.20,-0.85,4.3,-2.7,6.6,-1
1.6160,44882.404173831,404,-0.39,-0.24,-0.59,-0.48,-0.20,-0.86,4.5,-1.1,6.6,-1
1.6200,44882.4041738773,405,-0.44,-0.20,-0.63,-0.53,-0.19,-0.88,4.2,2.2,8.1,-1
1.6240,44882.4041739236,406,-0.49,-0.29,-0.49,-0.55,-0.24,-0.84,6.1,3.0,11.0,-1
1.6280,44882.4041739699,407,-0.44,-0.29,-0.63,-0.49,-0.25,-0.94,6.5,3.3,11.4,-1
1.6320,44882.4041740162,408,-0.44,-0.20,-0.73,-0.56,-0.20,-1.03,3.3,5.1,11.3,-1
1.6360,44882.4041740625,409,-0.49,-0.15,-0.78,-0.60,-0.11,-1.00,6.9,8.5,13.7,-1
1.6400,44882.4041741088,410,-0.49,-0.20,-0.59,-0.60,-0.10,-0.96,12.8,12.5,15.5,-1
1.6440,44882.4041741551,411,-0.49,-0.20,-0.63,-0.59,-0.15,-0.95,16.9,13.7,16.2,-1
1.6480,44882.4041742014,412,-0.44,-0.20,-0.63,-0.54,-0.16,-0.93,19.7,7.5,13.4,-1
1.6520,44882.4041742477,413,-0.44,-0.15,-0.73,-0.54,-0.13,-0.96,19.2,5.9,12.1,-1
1.6560,44882.404174294,414,-0.54,-0.20,-0.68,-0.56,-0.11,-0.97,17.5,5.7,13.8,-1
1.6600,44882.4041743403,415,-0.54,-0.15,-0.68,-0.56,-0.13,-0.93,15.7,3.9,15.1,-1
1.6640,44882.4041743866,416,-0.49,-0.15,-0.59,-0.51,-0.13,-0.88,16.9,-0.4,15.4,-1
1.6680,44882.4041744329,417,-0.34,-0.10,-0.49,-0.49,-0.12,-0.84,16.1,-2.6,13.8,-1
1.6720,44882.4041744792,418,-0.34,-0.20,-0.49,-0.48,-0.12,-0.84,14.8,-5.5,12.5,-1
1.6760,44882.4041745255,419,-0.34,-0.10,-0.44,-0.47,-0.09,-0.84,10.5,-9.4,11.8,-1
1.6800,44882.4041745718,420,-0.34,-0.10,-0.54,-0.47,-0.09,-0.82,3.1,-14.0,11.0,-1
1.6840,44882.4041746181,421,-0.34,-0.20,-0.44,-0.44,-0.13,-0.74,-0.9,-19.1,10.9,-1
1.6880,44882.4041746643,422,-0.29,-0.24,-0.39,-0.38,-0.20,-0.68,-5.6,-27.1,7.5,-1
1.6920,44882.4041747106,423,-0.29,-0.24,-0.44,-0.36,-0.28,-0.70,-12.7,-31.8,8.2,-1
1.6960,44882.4041747569,424,-0.20,-0.34,-0.44,-0.37,-0.34,-0.76,-19.4,-36.1,11.0,-1
1.7000,44882.4041748032,425,-0.29,-0.34,-0.49,-0.40,-0.36,-0.81,-26.5,-37.0,16.7,-1
1.7040,44882.4041748495,426,-0.29,-0.39,-0.54,-0.43,-0.33,-0.83,-30.9,-35.5,23.2,-1
1.7080,44882.4041748958,427,-0.29,-0.34,-0.54,-0.47,-0.30,-0.82,-29.0,-33.3,27.3,-1
1.7120,44882.4041749421,428,-0.39,-0.34,-0.54,-0.47,-0.28,-0.86,-25.5,-34.2,30.0,-1
1.7160,44882.4041749884,429,-0.34,-0.34,-0.54,-0.46,-0.31,-0.84,-21.7,-32.9,32.3,-1
1.7200,44882.4041750347,430,-0.34,-0.39,-0.54,-0.47,-0.32,-0.89,-19.6,-37.2,34.1,-1
1.7240,44882.404175081,431,-0.34,-0.34,-0.59,-0.46,-0.31,-0.89,-19.0,-39.8,37.1,-1
1.7280,44882.4041751273,432,-0.29,-0.34,-0.49,-0.45,-0.30,-0.90,-18.4,-41.6,38.9,-1
1.7320,44882.4041751736,433,-0.29,-0.39,-0.54,-0.45,-0.30,-0.88,-17.0,-46.4,42.3,-1
1.7360,44882.4041752199,434,-0.34,-0.34,-0.68,-0.45,-0.30,-0.88,-15.5,-44.3,45.0,-1
1.7400,44882.4041752662,435,-0.44,-0.34,-0.54,-0.45,-0.28,-0.86,-13.1,-42.5,47.0,-1
1.7440,44882.4041753125,436,-0.29,-0.29,-0.59,-0.46,-0.27,-0.86,-11.8,-42.9,46.5,-1
1.7480,44882.4041753588,437,-0.34,-0.29,-0.49,-0.47,-0.24,-0.86,-11.7,-42.3,47.4,-1
1.7520,44882.4041754051,438,-0.34,-0.24,-0.49,-0.48,-0.22,-0.84,-9.6,-41.2,49.0,-1
1.7560,44882.4041754514,439,-0.39,-0.20,-0.54,-0.49,-0.22,-0.84,-8.1,-40.2,49.8,-1
1.7600,44882.4041754977,440,-0.39,-0.24,-0.44,-0.50,-0.21,-0.84,-7.5,-38.3,49.9,-1
1.7640,44882.404175544,441,-0.34,-0.24,-0.49,-0.50,-0.20,-0.82,-6.0,-36.7,50.3,-1
1.7680,44882.4041755903,442,-0.34,-0.29,-0.54,-0.51,-0.21,-0.82,-2.9,-35.3,51.2,-1
1.7720,44882.4041756366,443,-0.34,-0.20,-0.49,-0.51,-0.20,-0.80,-0.7,-34.7,51.5,-1
1.7760,44882.4041756829,444,-0.44,-0.29,-0.44,-0.52,-0.21,-0.80,2.2,-34.7,51.5,-1
1.7800,44882.4041757292,445,-0.39,-0.24,-0.49,-0.52,-0.19,-0.80,3.6,-35.1,52.0,-1
1.7840,44882.4041757755,446,-0.49,-0.20,-0.59,-0.53,-0.18,-0.82,4.9,-34.5,52.2,-1
1.7880,44882.4041758218,447,-0.39,-0.29,-0.54,-0.53,-0.17,-0.84,6.6,-31.4,52.8,-1
