' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02,,,,,,,,,,,
' Test ID: 0,,,,,,,,,,,
' Run Started: 11/06(Jun)/2022 18:13:26,,,,,,,,,,,
' Scan Freq (Hz): 2000,,,,,,,,,,,
' Log Time (sec): 60; Delay Time (sec): 30; Clock Adj.: 1.000000,,,,,,,,,,,
' ,,,,,,,,,,,
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec)
0.1225,44723.75968,245,-0.83,0.24,0.29,-1,-0.01,0.04,-0.1,-0.1,-1.7
0.123,44723.75968,246,-0.83,-0.05,-0.29,-1,0.02,0.04,0.5,-2.2,-1.5
0.1235,44723.75968,247,-1.12,-0.05,0,-1.01,-0.01,0.03,1.1,-1,-1.6
0.124,44723.75968,248,-0.83,0.34,0.1,-1.02,-0.01,0.04,-0.6,-2.3,-0.1
0.1245,44723.75968,249,-1.02,-0.05,0.29,-1.01,0,0.02,-1,0.9,0.5
0.125,44723.75968,250,-1.12,-0.05,0.2,-1.01,0.01,0.02,-2.2,-1.7,0.1
0.1255,44723.75968,251,-0.93,0.05,0,-1,0,0.03,-1,0.1,2.4
0.126,44723.75968,252,-0.93,-0.15,0,-1.01,0,0.04,-0.6,0.1,1.5
0.1265,44723.75968,253,-0.83,-0.05,0.2,-0.99,-0.02,0.03,-1.3,0.5,0.9
0.127,44723.75968,254,-0.83,0.15,0.29,-1.01,0,0.04,-0.5,0,-1
0.1275,44723.75968,255,-1.12,-0.15,0,-1.01,0,0.05,0.7,-0.2,-1.7
0.128,44723.75968,256,-0.93,-0.05,-0.1,-1,0,0.03,1.1,-0.5,0.6
0.1285,44723.75968,257,-0.73,-0.05,0.1,-1.01,0.01,0.03,2,1.8,2
0.129,44723.75968,258,-1.22,-0.05,-0.1,-1,0,0.04,1.1,0.1,-0.6
0.1295,44723.75968,259,-0.93,0.05,0.2,-1,0,0.03,-1.2,0.2,-1.3
0.13,44723.75968,260,-1.12,-0.05,-0.1,-1,0,0.02,-0.6,-0.9,0.7
0.1305,44723.75968,261,-0.83,0.15,0.2,-1.01,-0.01,0.03,-2.1,1,-0.4
0.131,44723.75968,262,-0.93,0.05,0,-1,-0.01,0.03,-3.5,2.4,2.1
0.1315,44723.75968,263,-0.83,0.15,0.1,-1,0,0.01,0.4,1.5,-0.9
0.132,44723.75968,264,-1.02,-0.05,-0.1,-1,0.01,0.03,1.6,0.4,-2.1
0.1325,44723.75968,265,-1.02,0.05,0.29,-1.01,0,0.04,-0.1,-0.5,0.2
0.133,44723.75968,266,-1.22,-0.15,-0.1,-1,0,0.03,-0.1,0.2,0.1
0.1335,44723.75968,267,-0.73,0.05,0,-1.01,0,0.03,-0.5,1.8,1.3
0.134,44723.75968,268,-0.73,0.15,0,-0.99,0,0.02,-1.3,1.5,-1.1
0.1345,44723.75968,269,-1.02,-0.15,0.2,-0.99,0.01,0.03,0.1,1,-1.7
0.135,44723.75968,270,-1.22,0.05,0.1,-1,0,0.03,-0.6,-1.5,-0.9
0.1355,44723.75968,271,-0.93,-0.05,0,-0.99,0,0.03,-1.1,1.2,0.5
0.136,44723.75968,272,-1.02,-0.05,0.2,-1.01,0,0.02,-1,-1.7,-0.4
0.1365,44723.75968,273,-0.83,-0.05,-0.29,-1.01,0,0.03,-0.1,2.4,-2.8
0.137,44723.75968,274,-0.73,0.05,0,-1,-0.01,0.03,0.6,-3.4,1.3
0.1375,44723.75968,275,-0.93,0.15,-0.1,-1,0,0.04,-2.1,2.1,2.6
0.138,44723.75968,276,-0.73,0.05,-0.1,-1.01,-0.01,0.04,0,-1.2,3.2
0.1385,44723.75968,277,-1.02,-0.05,0,-1,0,0.03,-2.9,-1,-0.6
0.139,44723.75968,278,-0.93,-0.05,-0.1,-0.99,0,0.04,-0.9,-0.1,-2.3
0.1395,44723.75968,279,-0.93,-0.15,-0.1,-1,0,0.02,1.1,-1.7,-2
0.14,44723.75968,280,-0.73,0.24,0,-1.01,-0.01,0.01,0.9,0.6,-2.8
0.1405,44723.75968,281,-1.12,0.05,-0.29,-1.01,0,0.03,-0.7,-0.6,2.6
0.141,44723.75968,282,-0.73,-0.05,0.2,-1.01,0,0.03,0.7,2.1,-1.8
0.1415,44723.75968,283,-1.22,-0.24,0.1,-1.01,0,0.04,0.2,-1.1,-1
0.142,44723.75968,284,-1.12,0.05,0.1,-1,0,0.02,-0.5,-1.6,-2.1
0.1425,44723.75968,285,-1.02,0.15,0.2,-1,0,0.03,1,1.6,-0.1
0.143,44723.75968,286,-1.02,-0.24,0.1,-1,-0.01,0.03,0.7,-2.8,-1.1
0.1435,44723.75968,287,-1.02,-0.05,0.1,-1,-0.01,0.03,-1,1.2,-0.5
0.144,44723.75968,288,-0.83,0.05,0.1,-1,0,0.02,1.1,1.2,0.2
0.1445,44723.75968,289,-0.83,-0.05,-0.1,-1,0,0.03,-2.4,-0.1,-3
0.145,44723.75968,290,-0.93,0.05,-0.1,-0.99,0.01,0.02,-0.1,-0.4,0.4
0.1455,44723.75968,291,-0.73,0.15,0,-1.01,0,0.04,1.2,-0.1,1.5
0.146,44723.75968,292,-1.12,-0.05,-0.1,-1,-0.01,0.05,-0.5,0.1,0.2
0.1465,44723.75968,293,-1.12,0.15,0.1,-0.99,0,0.04,-0.9,-0.7,2.7
0.147,44723.75968,294,-1.12,-0.15,0.2,-1.01,-0.01,0.02,0.1,-1.3,-3.7
0.1475,44723.75968,295,-0.83,0.15,0.1,-1.01,0,0.03,-1.1,-2.1,-1.5
0.148,44723.75968,296,-1.12,0.05,0,-1,0.01,0.03,0.7,-0.5,0.4
0.1485,44723.75968,297,-0.83,-0.05,0,-1.01,0.01,0.03,-0.5,-2.7,-0.4
0.149,44723.75968,298,-1.02,-0.15,0.2,-1,0,0.03,0.6,0.6,-1
0.1495,44723.75968,299,-0.93,0.15,0.29,-1.01,0.01,0.04,-0.2,-0.9,-1.6
0.15,44723.75968,300,-1.02,0.15,-0.29,-1.01,0,0.02,-0.6,1.5,2.7
0.1505,44723.75968,301,-0.83,-0.05,-0.2,-1,0.01,0.03,-1.1,0.4,1.6
0.151,44723.75968,302,-1.22,0.15,0.1,-0.99,0.01,0.03,1.8,-0.7,0
0.1515,44723.75968,303,-0.83,0.15,0.29,-1.02,-0.01,0.04,-1,1.7,-1.1
0.152,44723.75968,304,-0.93,-0.05,0.39,-1.01,0,0.03,-1.3,1.7,-2.8
0.1525,44723.75968,305,-1.12,0.15,-0.2,-1,-0.01,0.04,-3.5,-0.5,-2.9
0.153,44723.75968,306,-1.02,0.05,-0.1,-1.01,-0.01,0.03,0.7,0.6,1
0.1535,44723.75968,307,-0.83,0.05,0,-1,-0.01,0.04,0.1,-0.9,1
0.154,44723.75968,308,-1.02,-0.05,0.2,-0.99,0,0.02,-0.9,1,-0.9
0.1545,44723.75968,309,-0.73,0.24,0,-0.99,-0.01,0.04,-2.2,1.3,-3.4
0.155,44723.75968,310,-1.12,0.05,0.1,-0.99,0.01,0.04,1.3,0.4,-2.9
0.1555,44723.75968,311,-1.41,-0.15,-0.29,-1,0.01,0.03,-1.3,0.1,-0.7
0.156,44723.75968,312,-0.83,-0.05,-0.1,-1.02,0,0.04,1,-2.8,3.2
0.1565,44723.75968,313,-1.22,-0.05,0,-1.01,0,0.04,0.9,0.1,-0.4
0.157,44723.75968,314,-1.02,0.05,0.1,-0.99,0.01,0.03,0.1,0,-2.4
0.1575,44723.75968,315,-0.93,-0.15,0.39,-1,0,0.04,0.2,-0.6,-0.6
0.158,44723.75968,316,-0.93,-0.24,0.1,-0.99,0,0.02,-1.2,2.8,0.4
0.1585,44723.75968,317,-0.83,-0.15,0,-0.99,0,0.04,1,-2.4,1.5
0.159,44723.75968,318,-0.83,-0.15,0,-1.01,0,0.03,1,0,-0.9
0.1595,44723.75968,319,-0.83,0.15,-0.2,-1,0.01,0.01,0.7,-1.3,1.3
0.16,44723.75968,320,-1.12,-0.15,0,-1,0,0.02,-1.6,1,0.9
0.1605,44723.75968,321,-1.02,-0.05,0.1,-1,0.01,0.04,0.2,-1.5,-0.5
0.161,44723.75968,322,-1.22,0.05,-0.1,-1.01,0.01,0.02,0.5,3,0.6
0.1615,44723.75968,323,-1.02,-0.15,0.2,-0.99,-0.01,0.01,0.7,1.1,2.1
0.162,44723.75968,324,-1.02,-0.05,0.2,-1,-0.01,0.03,-0.2,-0.5,0.6
0.1625,44723.75968,325,-0.93,-0.34,-0.2,-1,-0.02,0.03,-1,0.4,-1.2
0.163,44723.75968,326,-1.02,0.05,0.2,-1.01,0.01,0.02,-0.4,-1.1,-0.2
0.1635,44723.75968,327,-1.12,-0.15,0,-1.01,-0.01,0.02,0.9,-0.5,0.7
0.164,44723.75968,328,-0.83,0.15,-0.1,-1,-0.01,0.03,0.4,-0.4,1.8
0.1645,44723.75968,329,-0.83,0.24,0.1,-1.01,-0.01,0.03,0.9,1.1,-1.2
0.165,44723.75968,330,-1.12,0.15,0.2,-1.01,0.01,0.03,-0.4,0,0.9
0.1655,44723.75968,331,-1.02,-0.05,0,-0.98,0,0.03,0,-1.5,-1.7
0.166,44723.75968,332,-0.83,0.05,0.29,-0.99,-0.01,0.04,1.2,0.9,-0.6
0.1665,44723.75968,333,-0.83,-0.05,0,-1,0.01,0.02,0.4,-2,0
0.167,44723.75968,334,-1.02,-0.15,0.1,-1,0.01,0.02,-0.1,0.9,1.6
0.1675,44723.75968,335,-0.93,-0.05,-0.2,-0.98,0.01,0.02,-2.2,1.7,-1.7
0.168,44723.75968,336,-0.93,-0.05,0.29,-1,0,0.03,-1,1.7,0.2
0.1685,44723.75968,337,-1.02,0.05,0.1,-1,-0.01,0.03,-0.4,1.7,0.2
0.169,44723.75968,338,-1.02,-0.05,-0.1,-1.01,-0.01,0.02,2,0.9,2
0.1695,44723.75968,339,-0.93,0.15,0,-1.01,-0.01,0.02,1,0.4,0.2
0.17,44723.75968,340,-0.93,-0.24,0.2,-1,0,0.02,1.8,0.1,1
0.1705,44723.75968,341,-0.83,0.24,0.2,-1,0,0.03,-1.8,0.4,0.5
0.171,44723.75968,342,-0.93,-0.05,-0.1,-1.01,0.01,0.01,-1.6,1.3,-0.9
0.1715,44723.75968,343,-0.93,-0.05,0.1,-1.01,0,0.04,0,-0.9,-2.2
0.172,44723.75968,344,-0.93,0.15,0.1,-1,0.01,0.02,-1.2,1.2,0.4
0.1725,44723.75968,345,-1.02,-0.05,0,-1,0,0.02,-4.3,0.6,0.7
0.173,44723.75968,346,-0.93,0.15,0,-1,0,0.03,0.4,-2.6,-1.1
0.1735,44723.75968,347,-1.12,-0.15,0,-1,0,0.03,1.1,-2.7,0.7
0.174,44723.75968,348,-1.12,-0.15,0.2,-1.01,0.01,0.04,0.2,3,-0.9
0.1745,44723.75968,349,-1.22,0.05,-0.1,-1,0,0.04,-1.1,-1.2,-0.4
0.175,44723.75968,350,-0.93,0.24,-0.2,-1.01,-0.02,0.02,-1.6,0.9,0.6
0.1755,44723.75968,351,-1.02,-0.05,0.1,-0.99,0,0.03,-0.7,-0.1,1.7
0.176,44723.75968,352,-1.12,-0.24,-0.29,-1,0,0.03,1.5,0.2,0
0.1765,44723.75968,353,-0.73,-0.15,0.1,-0.99,-0.01,0.03,-1.3,0.4,-1.2
0.177,44723.75968,354,-0.63,-0.15,0.2,-1,0,0.03,-2.7,1.3,0.7
0.1775,44723.75968,355,-1.12,-0.24,-0.2,-1.01,-0.01,0.03,0.1,-1.3,0.4
0.178,44723.75968,356,-0.83,0.15,0,-1.01,0,0.01,0.2,-0.1,0.5
0.1785,44723.75968,357,-0.83,-0.05,-0.1,-0.99,0,0.02,0.2,-0.6,-2.4
0.179,44723.75968,358,-1.02,0.05,0.1,-1,0,0.04,2.3,0.1,-0.2
0.1795,44723.75968,359,-1.02,0.15,0.2,-0.99,0.01,0.04,0.4,-0.5,-1.2
0.18,44723.75968,360,-0.93,-0.15,-0.1,-1,0.01,0.03,-0.4,-1.3,2.3
0.1805,44723.75968,361,-0.93,0.05,0.2,-1,0,0.03,2.6,0.7,0
0.181,44723.75968,362,-0.73,0.05,0.29,-1.01,0.01,0.03,1.1,1.1,-0.6
0.1815,44723.75968,363,-1.02,-0.05,0.29,-1,-0.01,0.04,-0.9,-0.7,0.4
0.182,44723.75968,364,-0.83,-0.05,0,-1.01,0,0.02,-0.2,0.5,0.1
0.1825,44723.75968,365,-1.02,-0.15,0,-1.01,0,0.04,1.5,-1.8,0.4
0.183,44723.75968,366,-0.73,0.05,0.29,-1,0,0.04,-0.7,0.6,0
0.1835,44723.75968,367,-0.93,0.15,0.29,-1.01,0,0.03,0.4,-2.4,-2.1
0.184,44723.75968,368,-1.32,0.05,0,-1,-0.01,0.03,-0.5,-0.7,1
0.1845,44723.75968,369,-1.12,-0.15,-0.1,-1,0,0.03,3.2,0,-3.2
0.185,44723.75968,370,-0.73,0.05,0,-1,0,0.03,0.5,2.6,3.4
0.1855,44723.75968,371,-1.02,0.34,0,-1.01,0,0.03,1.3,0.7,-0.4
0.186,44723.75968,372,-0.93,0.05,0,-0.99,0.01,0.03,0.1,2,-0.7
0.1865,44723.75968,373,-0.93,-0.05,0.1,-1,0.02,0.02,0.5,1.1,-0.2
0.187,44723.75968,374,-0.83,0.15,-0.2,-0.99,0.01,0.02,-2,0.7,1.2
0.1875,44723.75968,375,-0.93,0.05,-0.1,-1.02,0,0.04,-0.7,-0.9,0.9
0.188,44723.75968,376,-1.12,0.15,0.1,-1,0,0.04,0.5,0.7,1.1
0.1885,44723.75968,377,-0.54,0.24,-0.1,-1,-0.01,0.03,1.1,1.3,-0.4
0.189,44723.75968,378,-0.83,0.15,0.1,-1,-0.01,0.02,2.4,1,1
0.1895,44723.75968,379,-1.02,0.34,-0.1,-1,0.01,0.02,-2.7,0.7,-0.4
0.19,44723.75968,380,-1.02,0.15,0,-1,0,0.02,-1.8,1.7,-0.1
0.1905,44723.75968,381,-1.02,0.05,0,-0.99,0.01,0.03,-1.6,1.1,0.7
0.191,44723.75968,382,-0.93,-0.15,-0.2,-1.01,0.01,0.02,0.4,-1.3,2.1
0.1915,44723.75968,383,-0.93,0.15,-0.29,-1.01,-0.01,0.03,0,1,0.2
0.192,44723.75968,384,-0.93,-0.15,0,-1.01,-0.01,0.03,-1.1,0.6,-0.2
0.1925,44723.75968,385,-1.12,0.05,-0.1,-1.01,0,0.02,1.7,-0.4,1.8
0.193,44723.75968,386,-1.02,-0.05,0,-1,0.02,0.02,-0.6,0.2,0.7
0.1935,44723.75968,387,-1.02,-0.05,-0.2,-0.99,0,0.03,1.6,0.6,-1.5
0.194,44723.75968,388,-0.93,-0.15,-0.1,-1,0,0.03,-2.1,0.2,-0.2
0.1945,44723.75968,389,-0.83,-0.05,0.1,-1,-0.01,0.02,1.7,0.4,1.8
0.195,44723.75968,390,-0.83,-0.15,-0.2,-0.99,0,0.03,-3.4,-0.7,1.2
0.1955,44723.75968,391,-0.93,0.24,0.29,-0.99,0.01,0.02,0.5,0.2,-1
0.196,44723.75968,392,-1.02,0.15,-0.2,-0.99,-0.01,0.02,1.1,1.3,1.1
0.1965,44723.75968,393,-0.93,-0.05,0.1,-1.01,0,0.03,-0.6,-5.5,0.5
0.197,44723.75968,394,-0.83,0.24,0.1,-1,0,0.05,0,0.5,-0.2
0.1975,44723.75968,395,-0.73,0.24,-0.2,-1.01,0,0.04,-2.3,-1.6,0.5
0.198,44723.75968,396,-0.83,0.05,-0.2,-1.01,0,0.02,-0.9,-0.4,0
0.1985,44723.75968,397,-1.02,0.05,0.1,-1.01,-0.02,0.05,-1.2,-1.3,-0.5
0.199,44723.75968,398,-0.73,-0.05,0.1,-1.01,0,0.03,-1.7,-1.5,-1.6
0.1995,44723.75968,399,-1.22,-0.24,0.2,-1,-0.01,0.04,-0.7,1.1,1.1
0.2,44723.75968,400,-1.02,0.05,0,-1,0,0.04,1.1,-1,-0.7
0.2005,44723.75968,401,-1.12,-0.05,0.29,-0.99,0.01,0.03,0.9,0.6,-3.8
0.201,44723.75968,402,-0.93,-0.15,0,-1,0.01,0.03,0.4,-2.1,-2.7
0.2015,44723.75968,403,-1.02,-0.15,0,-1,0.01,0.03,-0.5,0.2,0.4
0.202,44723.75968,404,-0.93,0.15,-0.2,-0.99,0,0.04,0.7,-2.1,0.4
0.2025,44723.75968,405,-1.12,-0.15,-0.1,-0.99,0.01,0.02,1,0.1,0.9
0.203,44723.75968,406,-0.93,0.05,0.2,-1.01,0,0.03,-0.7,-1.5,0.4
0.2035,44723.75968,407,-1.02,-0.24,-0.1,-1,0.01,0.04,-2.1,-0.1,-0.2
0.204,44723.75968,408,-1.12,0.15,-0.2,-1.01,-0.01,0.01,-0.9,2,-1
0.2045,44723.75968,409,-0.93,0.34,0,-1.01,0.01,0.01,2.9,0.4,0.5
0.205,44723.75968,410,-0.93,0.15,0,-1,0,0.03,0.9,0.5,-1.3
0.2055,44723.75968,411,-1.02,-0.15,0,-1,0.01,0.03,0.1,0.1,0
0.206,44723.75968,412,-1.02,0.24,0.29,-1.01,0,0.03,-2.3,1.5,-0.6
0.2065,44723.75968,413,-0.93,0.05,0.29,-0.98,-0.02,0.03,0.1,1,-0.2
0.207,44723.75968,414,-0.93,-0.05,0.1,-0.99,-0.01,0.03,0.5,0.2,-0.6
0.2075,44723.75968,415,-1.02,-0.24,-0.1,-1.01,0,0.02,-0.4,-0.7,0
0.208,44723.75968,416,-0.93,-0.05,0,-1.01,0,0.03,0.6,-0.5,-0.1
0.2085,44723.75968,417,-1.02,0.15,-0.1,-1,-0.01,0.03,0,-1.1,1.5
0.209,44723.75968,418,-0.83,-0.05,0.1,-1.01,0,0.03,-1,1.6,-2.4
0.2095,44723.75968,419,-0.93,0.05,0.1,-1,0,0.02,0,0,-2.2
0.21,44723.75968,420,-0.83,0.24,0.1,-0.99,0.01,0.03,0.1,0.7,0.4
0.2105,44723.75968,421,-1.02,-0.05,0.2,-0.99,0.01,0.03,-0.1,-2.2,1.6
0.211,44723.75968,422,-0.83,0.24,-0.2,-1,0.01,0.03,0.2,1.2,2.3
0.2115,44723.75968,423,-1.02,-0.05,-0.1,-1,0,0.02,0.6,1.1,3.7
0.212,44723.75968,424,-0.73,0.24,0.2,-1.01,0.01,0.03,-0.5,-0.4,-3.4
0.2125,44723.75968,425,-0.93,-0.05,-0.1,-1,0.01,0.03,0.7,-1.2,0.6
0.213,44723.75968,426,-0.73,-0.15,0,-0.99,-0.01,0.04,0.1,2.2,0.7
0.2135,44723.75968,427,-1.02,-0.05,0,-0.99,-0.02,0.03,0.7,-1,1.8
0.214,44723.75968,428,-1.02,-0.05,0.1,-1,0,0.03,-2.1,-1.7,1.3
0.2145,44723.75968,429,-0.93,0.05,0,-0.99,0.01,0.02,1,1.5,-0.6
0.215,44723.75968,430,-1.12,0.05,0,-1.02,0,0.03,0,0.2,-3.8
0.2155,44723.75968,431,-0.83,0.15,0.1,-0.99,0,0.03,1.6,1.6,-1.3
0.216,44723.75968,432,-0.93,0.15,0.1,-1,-0.01,0.03,-0.7,2.1,0.5
0.2165,44723.75968,433,-0.83,-0.05,-0.1,-1,-0.01,0.02,0.4,-1.5,-0.5
0.217,44723.75968,434,-0.83,0.05,-0.1,-1.01,0.01,0.03,0.1,1.6,-0.9
0.2175,44723.75968,435,-0.93,0.15,-0.2,-1,-0.01,0.04,0.7,-0.2,-4.1
0.218,44723.75968,436,-0.83,0.15,0.29,-0.99,0,0.02,0,0,0.6
0.2185,44723.75968,437,-1.02,-0.05,-0.29,-0.99,-0.01,0.03,0.4,0,2.9
0.219,44723.75968,438,-1.12,-0.05,0.2,-1.01,0.01,0.03,0.6,2.3,2.1
0.2195,44723.75968,439,-0.73,0.15,-0.1,-1.01,0,0.03,-2.2,1.8,2.7
0.22,44723.75968,440,-0.73,0.15,0,-0.99,0,0.05,-0.1,-2.1,-3.9
0.2205,44723.75968,441,-0.93,0.24,0.1,-1,0,0.04,-0.1,-0.5,-2.1
0.221,44723.75968,442,-0.93,-0.05,-0.1,-1.01,-0.01,0.04,-0.9,-0.4,1.6
0.2215,44723.75968,443,-1.12,-0.05,0.1,-1.01,-0.01,0.05,0.1,0.9,-1.1
0.222,44723.75968,444,-0.83,-0.05,0,-1.02,-0.01,0.05,-3.7,-1.1,0
0.2225,44723.75968,445,-1.02,0.05,-0.1,-1,0,0.03,-0.1,2.2,-1.2
0.223,44723.75968,446,-1.02,0.05,0,-0.99,0,0.03,-1.3,-0.9,-1.8
0.2235,44723.75968,447,-0.93,-0.05,-0.1,-1,0,0.03,-0.1,-0.4,0.6
0.224,44723.75968,448,-0.93,-0.05,0,-1,-0.01,0.03,-1.1,0.7,1.5
0.2245,44723.75968,449,-0.83,-0.15,0.1,-1,-0.01,0.04,-0.4,0.9,1
0.225,44723.75968,450,-0.93,0.15,0.1,-0.99,-0.01,0.03,-0.6,-0.6,0.9
0.2255,44723.75968,451,-0.93,-0.15,0.1,-1,-0.01,0.02,-2.1,0,-0.1
0.226,44723.75968,452,-0.73,0.05,0.1,-1.01,0,0.03,-0.4,0.4,-2.7
0.2265,44723.75968,453,-0.83,-0.05,-0.1,-1,0,0.03,1.5,0.6,3.4
0.227,44723.75968,454,-1.02,0.15,-0.2,-1.02,0,0.03,-0.4,0.9,0.6
0.2275,44723.75968,455,-1.22,-0.05,0,-1,0,0.03,0.7,-2,2.3
0.228,44723.75968,456,-1.12,-0.15,0,-1.01,0,0.04,-1.1,0.7,2.2
0.2285,44723.75968,457,-1.12,-0.05,-0.2,-1,0,0.03,-0.6,0.9,1.3
0.229,44723.75968,458,-0.93,-0.15,0.2,-0.99,-0.01,0.03,0.2,-2.8,-1.1
0.2295,44723.75968,459,-1.02,-0.05,-0.1,-1.01,-0.01,0.03,-0.4,1.6,-2.4
0.23,44723.75968,460,-0.83,0.05,0.2,-1.01,0.01,0.01,2.7,0.1,0.2
0.2305,44723.75968,461,-0.73,-0.05,0.2,-1,0,0.04,-0.7,-0.4,-2
0.231,44723.75968,462,-0.93,-0.24,0,-1,0,0.03,-1.8,0.4,-0.6
0.2315,44723.75968,463,-0.93,-0.05,-0.1,-1,0,0.04,-1,-1,1.7
0.232,44723.75968,464,-0.83,-0.05,0,-1,0.01,0.04,0.1,-0.6,0.5
0.2325,44723.75968,465,-0.93,-0.24,0,-1.01,0,0.03,2,3.8,0.4
0.233,44723.75968,466,-0.83,-0.05,-0.2,-0.99,0,0.03,2.7,1,-1.8
0.2335,44723.75968,467,-0.93,-0.05,0,-1.01,0,0.05,1.7,3.3,-2.1
0.234,44723.75968,468,-1.02,-0.05,-0.1,-1,-0.01,0.02,-0.6,0.9,-0.5
0.2345,44723.75968,469,-1.02,-0.05,0.1,-1,0.01,0.03,-1.2,1.6,2.9
0.235,44723.75968,470,-1.12,-0.34,-0.1,-1.01,-0.01,0.02,-1.5,-0.2,0.5
0.2355,44723.75968,471,-0.93,0.24,-0.1,-1,0.01,0.01,1,0.4,-1.8
0.236,44723.75968,472,-1.02,-0.05,0,-1.01,0.01,0.04,0.6,-0.5,-2.3
0.2365,44723.75968,473,-0.93,-0.05,0,-1.01,0,0.03,0.7,-1,2
0.237,44723.75968,474,-0.93,-0.05,-0.1,-0.99,-0.01,0.02,-0.4,-1.1,4.9
0.2375,44723.75968,475,-0.93,-0.15,0.1,-1,0,0.04,0,0.1,1.3
0.238,44723.75968,476,-1.02,0.05,0,-0.99,0.01,0.02,-0.1,-0.6,0.5
0.2385,44723.75968,477,-0.93,0.15,0,-1.02,0,0.03,1.8,2.7,-2.1
0.239,44723.75968,478,-1.02,-0.24,0.1,-1,0,0.04,2.1,-0.1,3.9
0.2395,44723.75968,479,-0.83,0.15,0.29,-1,0,0.02,0.2,1.5,2.6
0.24,44723.75968,480,-0.93,-0.05,0.2,-1.02,0.01,0.03,2.7,-2.6,-1.2
0.2405,44723.75968,481,-0.93,0.15,0,-1,0,0.04,-1.2,1.5,-4
0.241,44723.75968,482,-1.02,0.05,0.39,-1,0.01,0.05,3.3,-1.7,-1.2
0.2415,44723.75968,483,-0.93,0.05,0,-1.01,0,0.04,0,-0.2,1.3
0.242,44723.75968,484,-0.83,0.15,0.1,-1,0,0.04,-2.6,1.1,1
0.2425,44723.75968,485,-1.12,-0.05,0.29,-1.02,-0.01,0.05,-1.7,1.2,0.2
0.243,44723.75968,486,-0.83,0.05,0.29,-1.01,-0.01,0.04,-2.1,2,1.5
0.2435,44723.75968,487,-0.83,0.05,0,-1,-0.01,0.03,0.2,0.5,-2.4
0.244,44723.75968,488,-1.02,-0.44,0,-0.99,0,0.02,2.1,1.2,-0.4
0.2445,44723.75968,489,-0.93,-0.05,-0.29,-1.01,0,0.03,0.9,-2.4,1.6
0.245,44723.75968,490,-1.02,-0.05,0,-0.99,0,0.04,-0.6,0.4,2.4
0.2455,44723.75968,491,-1.02,0.15,0,-1,0,0.02,0.6,-1.7,-2.1
0.246,44723.75968,492,-0.73,0.24,-0.2,-0.98,0,0.02,0.5,2.9,-2
0.2465,44723.75968,493,-0.83,0.34,0,-0.99,0,0.02,0.5,0.1,-4.1
0.247,44723.75968,494,-0.93,-0.24,0.1,-1,-0.01,0.03,-0.5,0.1,-0.7
0.2475,44723.75968,495,-1.02,-0.05,0,-1,0.01,0.02,2.1,0.4,-0.6
0.248,44723.75968,496,-0.93,-0.05,0.1,-1,0,0.03,1.8,0.9,0.4
0.2485,44723.75968,497,-0.73,0.15,0.1,-1.01,0.01,0.01,-0.7,3.3,0.7
0.249,44723.75968,498,-0.83,-0.05,-0.2,-1.02,0.01,0.02,0,-0.4,-2.2
0.2495,44723.75968,499,-0.73,0.15,-0.1,-0.99,0.01,0.04,-1.2,-0.9,-0.6
0.25,44723.75968,500,-1.12,-0.05,-0.1,-1,-0.01,0.03,1.1,-1.3,-0.5
0.2505,44723.75968,501,-1.02,0.05,0.2,-1.01,-0.01,0.03,0.7,-1.6,1
0.251,44723.75968,502,-1.02,-0.05,0.1,-1,0.01,0.01,-0.5,1.7,1.2
0.2515,44723.75968,503,-1.02,-0.05,0.29,-1,-0.02,0.03,0.5,0.7,-0.1
0.252,44723.75968,504,-1.12,-0.15,0,-1,0,0.03,2.3,0,0.4
0.2525,44723.75968,505,-1.02,-0.05,0.29,-1.01,0,0.02,-1.2,0,0
0.253,44723.75968,506,-0.83,-0.05,0.1,-1.01,0.01,0.03,-1,0.5,-1.2
0.2535,44723.75968,507,-1.02,-0.15,-0.2,-1,0.02,0.03,0.5,-2.3,1.2
0.254,44723.75968,508,-0.63,0.15,-0.2,-1.01,0.01,0.03,1.5,-2.9,1.1
0.2545,44723.75968,509,-0.83,-0.24,0.1,-1,0,0.02,1.7,1.3,-0.5
0.255,44723.75968,510,-1.02,0.05,0.2,-1,0.01,0.02,-2.1,-0.5,1.2
0.2555,44723.75968,511,-0.83,0.24,0,-1,0,0.02,1,1.7,-1.6
0.256,44723.75968,512,-0.83,0.24,0.1,-1.01,0.01,0.03,2,-0.6,-1.1
0.2565,44723.75968,513,-0.93,-0.05,-0.2,-1,0,0.02,-0.1,1,0
0.257,44723.75968,514,-0.93,0.15,-0.2,-1.01,-0.01,0.02,1.1,-0.6,-1
0.2575,44723.75968,515,-0.93,0.05,0,-1,-0.01,0.02,-1.5,-1.1,-0.2
0.258,44723.75968,516,-0.93,0.05,0,-1.02,0,0.03,-0.1,0,-1.1
0.2585,44723.75968,517,-1.12,0.15,0.29,-1,0,0.03,-0.1,0.9,0
0.259,44723.75968,518,-1.12,-0.05,0.2,-1.01,-0.01,0.03,2.7,-2,1.8
